"ID","Type","SKU","Name","Published","Is featured?","Visibility in catalog","Short description","Description","Date sale price starts","Date sale price ends","Tax status","Tax class","In stock?","Stock","Backorders allowed?","Sold individually?","Weight (kg)","Length (cm)","Width (cm)","Height (cm)","Allow customer reviews?","Purchase note","Sale price","Regular price","Categories","Tags","Shipping class","Images","Download limit","Download expiry days","Parent","Grouped products","Upsells","Cross-sells","External URL","Button text","Position","Attribute 1 name","Attribute 1 value(s)","Attribute 1 visible","Attribute 1 global","Attribute 2 name","Attribute 2 value(s)","Attribute 2 visible","Attribute 2 global","Attribute 3 name","Attribute 3 value(s)","Attribute 3 visible","Attribute 3 global"
"174","variable","AX-HD-174","Brutalist Raw Edge Heavyweight Hoodie Edition 2","1","0","visible","Engineered from signature 380 GSM combed cotton with a structured drop-shoulder drape and durable non-curling collar.","The Brutalist Raw Edge Heavyweight Hoodie Edition 2 is crafted for individuals who appreciate architectural structure and superior drape. Woven from 100% long-staple combed cotton at 380 GSM, it offers the ideal heft without feeling suffocating. Features double-needle reinforced chain stitching at the shoulders, custom ribbed collar that retains its shape wash after wash, and pre-shrunk bio-wash finishing for supreme softness.","","","taxable","standard","1","44","0","0","0.35","30","25","3","1","","2499","3099","Heavyweight Hoodies","streetwear, 380gsm, oversized, axdoro, heavyweight","","https://images.unsplash.com/photo-1508427953056-b00b8d78ebf5?auto=format&fit=crop&w=800&q=80, https://images.unsplash.com/photo-1576566588028-4147f3842f27?auto=format&fit=crop&w=800&q=80, https://images.unsplash.com/photo-1503342217505-b0a15ec3261c?auto=format&fit=crop&w=800&q=80","","","","","","","","","0","Size","XS, S, M, L, XL, XXL","1","1","Color","Terracotta, Navy Blue, Slate Grey","1","1","GSM","380 GSM","1","1"
"175","variable","AX-HD-175","Vintage Washed French Terry Hoodie Edition 2","1","0","visible","Engineered from signature 380 GSM combed cotton with a structured drop-shoulder drape and durable non-curling collar.","The Vintage Washed French Terry Hoodie Edition 2 is crafted for individuals who appreciate architectural structure and superior drape. Woven from 100% long-staple combed cotton at 380 GSM, it offers the ideal heft without feeling suffocating. Features double-needle reinforced chain stitching at the shoulders, custom ribbed collar that retains its shape wash after wash, and pre-shrunk bio-wash finishing for supreme softness.","","","taxable","standard","1","12","0","0","0.35","30","25","3","1","","2599","3199","Heavyweight Hoodies","streetwear, 380gsm, oversized, axdoro, heavyweight","","https://images.unsplash.com/photo-1521572267360-ee0c2909d518?auto=format&fit=crop&w=800&q=80, https://images.unsplash.com/photo-1583743814966-8936f5b7be1a?auto=format&fit=crop&w=800&q=80, https://images.unsplash.com/photo-1556905055-8f358a7a47b2?auto=format&fit=crop&w=800&q=80","","","","","","","","","0","Size","XS, S, M, L, XL, XXL","1","1","Color","Muted Olive, Slate Grey, Off White","1","1","GSM","380 GSM","1","1"
"176","variable","AX-HD-176","Double-Hooded Heavyweight Street Hoodie Edition 2","1","0","visible","Engineered from signature 380 GSM combed cotton with a structured drop-shoulder drape and durable non-curling collar.","The Double-Hooded Heavyweight Street Hoodie Edition 2 is crafted for individuals who appreciate architectural structure and superior drape. Woven from 100% long-staple combed cotton at 380 GSM, it offers the ideal heft without feeling suffocating. Features double-needle reinforced chain stitching at the shoulders, custom ribbed collar that retains its shape wash after wash, and pre-shrunk bio-wash finishing for supreme softness.","","","taxable","standard","1","25","0","0","0.35","30","25","3","1","","2199","2799","Heavyweight Hoodies","streetwear, 380gsm, oversized, axdoro, heavyweight","","https://images.unsplash.com/photo-1624378439575-d8705ad7ae80?auto=format&fit=crop&w=800&q=80, https://images.unsplash.com/photo-1509967419530-da38b4704bc6?auto=format&fit=crop&w=800&q=80, https://images.unsplash.com/photo-1618354691373-d851c5c3a990?auto=format&fit=crop&w=800&q=80","","","","","","","","","0","Size","XS, S, M, L, XL, XXL","1","1","Color","Urban Black, Off White, Sage Green","1","1","GSM","380 GSM","1","1"
"177","variable","AX-HD-177","380 GSM Heavy French Terry Pullover Hoodie Edition 3","1","1","visible","Engineered from signature 380 GSM combed cotton with a structured drop-shoulder drape and durable non-curling collar.","The 380 GSM Heavy French Terry Pullover Hoodie Edition 3 is crafted for individuals who appreciate architectural structure and superior drape. Woven from 100% long-staple combed cotton at 380 GSM, it offers the ideal heft without feeling suffocating. Features double-needle reinforced chain stitching at the shoulders, custom ribbed collar that retains its shape wash after wash, and pre-shrunk bio-wash finishing for supreme softness.","","","taxable","standard","1","38","0","0","0.35","30","25","3","1","","2299","2899","Heavyweight Hoodies","streetwear, 380gsm, oversized, axdoro, heavyweight","","https://images.unsplash.com/photo-1562157873-818bc0726f68?auto=format&fit=crop&w=800&q=80, https://images.unsplash.com/photo-1618354691438-25bc04584c03?auto=format&fit=crop&w=800&q=80, https://images.unsplash.com/photo-1527719327859-c6ce80353573?auto=format&fit=crop&w=800&q=80","","","","","","","","","0","Size","XS, S, M, L, XL, XXL","1","1","Color","Washed Charcoal, Sage Green, Mocha Brown","1","1","GSM","380 GSM","1","1"
"178","variable","AX-HD-178","Architectural Boxy Cut Streetwear Hoodie Edition 3","1","0","visible","Engineered from signature 380 GSM combed cotton with a structured drop-shoulder drape and durable non-curling collar.","The Architectural Boxy Cut Streetwear Hoodie Edition 3 is crafted for individuals who appreciate architectural structure and superior drape. Woven from 100% long-staple combed cotton at 380 GSM, it offers the ideal heft without feeling suffocating. Features double-needle reinforced chain stitching at the shoulders, custom ribbed collar that retains its shape wash after wash, and pre-shrunk bio-wash finishing for supreme softness.","","","taxable","standard","1","51","0","0","0.35","30","25","3","1","","2399","2999","Heavyweight Hoodies","streetwear, 380gsm, oversized, axdoro, heavyweight","","https://images.unsplash.com/photo-1578632767115-351597cf2477?auto=format&fit=crop&w=800&q=80, https://images.unsplash.com/photo-1578632767114-114407b4695b?auto=format&fit=crop&w=800&q=80, https://images.unsplash.com/photo-1529139574466-a303027c1d8b?auto=format&fit=crop&w=800&q=80","","","","","","","","","0","Size","XS, S, M, L, XL, XXL","1","1","Color","Sand Dune, Mocha Brown, Navy Blue","1","1","GSM","380 GSM","1","1"
"179","variable","AX-HD-179","Dropped Shoulder Heavyweight Zip Hoodie Edition 3","1","0","visible","Engineered from signature 380 GSM combed cotton with a structured drop-shoulder drape and durable non-curling collar.","The Dropped Shoulder Heavyweight Zip Hoodie Edition 3 is crafted for individuals who appreciate architectural structure and superior drape. Woven from 100% long-staple combed cotton at 380 GSM, it offers the ideal heft without feeling suffocating. Features double-needle reinforced chain stitching at the shoulders, custom ribbed collar that retains its shape wash after wash, and pre-shrunk bio-wash finishing for supreme softness.","","","taxable","standard","1","19","0","0","0.35","30","25","3","1","","2499","3099","Heavyweight Hoodies","streetwear, 380gsm, oversized, axdoro, heavyweight","","https://images.unsplash.com/photo-1515886657613-9f3515b0c78f?auto=format&fit=crop&w=800&q=80, https://images.unsplash.com/photo-1544441893-675973e31985?auto=format&fit=crop&w=800&q=80, https://images.unsplash.com/photo-1489987707025-afc232f7ea0f?auto=format&fit=crop&w=800&q=80","","","","","","","","","0","Size","XS, S, M, L, XL, XXL","1","1","Color","Terracotta, Navy Blue, Slate Grey","1","1","GSM","380 GSM","1","1"
"180","variable","AX-HD-180","Thermal Lined Oversized Street Hoodie Edition 3","1","0","visible","Engineered from signature 380 GSM combed cotton with a structured drop-shoulder drape and durable non-curling collar.","The Thermal Lined Oversized Street Hoodie Edition 3 is crafted for individuals who appreciate architectural structure and superior drape. Woven from 100% long-staple combed cotton at 380 GSM, it offers the ideal heft without feeling suffocating. Features double-needle reinforced chain stitching at the shoulders, custom ribbed collar that retains its shape wash after wash, and pre-shrunk bio-wash finishing for supreme softness.","","","taxable","standard","1","32","0","0","0.35","30","25","3","1","","2599","3199","Heavyweight Hoodies","streetwear, 380gsm, oversized, axdoro, heavyweight","","https://images.unsplash.com/photo-1503342394128-c104d54dba01?auto=format&fit=crop&w=800&q=80, https://images.unsplash.com/photo-1558769132-cb1aea458c5e?auto=format&fit=crop&w=800&q=80, https://images.unsplash.com/photo-1508427953056-b00b8d78ebf5?auto=format&fit=crop&w=800&q=80","","","","","","","","","0","Size","XS, S, M, L, XL, XXL","1","1","Color","Muted Olive, Slate Grey, Off White","1","1","GSM","380 GSM","1","1"
"181","variable","AX-HD-181","Minimalist High-Density Fleece Hoodie Edition 3","1","0","visible","Engineered from signature 380 GSM combed cotton with a structured drop-shoulder drape and durable non-curling collar.","The Minimalist High-Density Fleece Hoodie Edition 3 is crafted for individuals who appreciate architectural structure and superior drape. Woven from 100% long-staple combed cotton at 380 GSM, it offers the ideal heft without feeling suffocating. Features double-needle reinforced chain stitching at the shoulders, custom ribbed collar that retains its shape wash after wash, and pre-shrunk bio-wash finishing for supreme softness.","","","taxable","standard","1","45","0","0","0.35","30","25","3","1","","2199","2799","Heavyweight Hoodies","streetwear, 380gsm, oversized, axdoro, heavyweight","","https://images.unsplash.com/photo-1576566588028-4147f3842f27?auto=format&fit=crop&w=800&q=80, https://images.unsplash.com/photo-1503342217505-b0a15ec3261c?auto=format&fit=crop&w=800&q=80, https://images.unsplash.com/photo-1521572267360-ee0c2909d518?auto=format&fit=crop&w=800&q=80","","","","","","","","","0","Size","XS, S, M, L, XL, XXL","1","1","Color","Urban Black, Off White, Sage Green","1","1","GSM","380 GSM","1","1"
"182","variable","AX-HD-182","Brutalist Raw Edge Heavyweight Hoodie Edition 3","1","1","visible","Engineered from signature 380 GSM combed cotton with a structured drop-shoulder drape and durable non-curling collar.","The Brutalist Raw Edge Heavyweight Hoodie Edition 3 is crafted for individuals who appreciate architectural structure and superior drape. Woven from 100% long-staple combed cotton at 380 GSM, it offers the ideal heft without feeling suffocating. Features double-needle reinforced chain stitching at the shoulders, custom ribbed collar that retains its shape wash after wash, and pre-shrunk bio-wash finishing for supreme softness.","","","taxable","standard","1","13","0","0","0.35","30","25","3","1","","2299","2899","Heavyweight Hoodies","streetwear, 380gsm, oversized, axdoro, heavyweight","","https://images.unsplash.com/photo-1583743814966-8936f5b7be1a?auto=format&fit=crop&w=800&q=80, https://images.unsplash.com/photo-1556905055-8f358a7a47b2?auto=format&fit=crop&w=800&q=80, https://images.unsplash.com/photo-1624378439575-d8705ad7ae80?auto=format&fit=crop&w=800&q=80","","","","","","","","","0","Size","XS, S, M, L, XL, XXL","1","1","Color","Washed Charcoal, Sage Green, Mocha Brown","1","1","GSM","380 GSM","1","1"
"183","variable","AX-HD-183","Vintage Washed French Terry Hoodie Edition 3","1","0","visible","Engineered from signature 380 GSM combed cotton with a structured drop-shoulder drape and durable non-curling collar.","The Vintage Washed French Terry Hoodie Edition 3 is crafted for individuals who appreciate architectural structure and superior drape. Woven from 100% long-staple combed cotton at 380 GSM, it offers the ideal heft without feeling suffocating. Features double-needle reinforced chain stitching at the shoulders, custom ribbed collar that retains its shape wash after wash, and pre-shrunk bio-wash finishing for supreme softness.","","","taxable","standard","1","26","0","0","0.35","30","25","3","1","","2399","2999","Heavyweight Hoodies","streetwear, 380gsm, oversized, axdoro, heavyweight","","https://images.unsplash.com/photo-1509967419530-da38b4704bc6?auto=format&fit=crop&w=800&q=80, https://images.unsplash.com/photo-1618354691373-d851c5c3a990?auto=format&fit=crop&w=800&q=80, https://images.unsplash.com/photo-1562157873-818bc0726f68?auto=format&fit=crop&w=800&q=80","","","","","","","","","0","Size","XS, S, M, L, XL, XXL","1","1","Color","Sand Dune, Mocha Brown, Navy Blue","1","1","GSM","380 GSM","1","1"
"184","variable","AX-HD-184","Double-Hooded Heavyweight Street Hoodie Edition 3","1","0","visible","Engineered from signature 380 GSM combed cotton with a structured drop-shoulder drape and durable non-curling collar.","The Double-Hooded Heavyweight Street Hoodie Edition 3 is crafted for individuals who appreciate architectural structure and superior drape. Woven from 100% long-staple combed cotton at 380 GSM, it offers the ideal heft without feeling suffocating. Features double-needle reinforced chain stitching at the shoulders, custom ribbed collar that retains its shape wash after wash, and pre-shrunk bio-wash finishing for supreme softness.","","","taxable","standard","1","39","0","0","0.35","30","25","3","1","","2499","3099","Heavyweight Hoodies","streetwear, 380gsm, oversized, axdoro, heavyweight","","https://images.unsplash.com/photo-1618354691438-25bc04584c03?auto=format&fit=crop&w=800&q=80, https://images.unsplash.com/photo-1527719327859-c6ce80353573?auto=format&fit=crop&w=800&q=80, https://images.unsplash.com/photo-1578632767115-351597cf2477?auto=format&fit=crop&w=800&q=80","","","","","","","","","0","Size","XS, S, M, L, XL, XXL","1","1","Color","Terracotta, Navy Blue, Slate Grey","1","1","GSM","380 GSM","1","1"
"185","variable","AX-HD-185","380 GSM Heavy French Terry Pullover Hoodie Edition 4","1","0","visible","Engineered from signature 380 GSM combed cotton with a structured drop-shoulder drape and durable non-curling collar.","The 380 GSM Heavy French Terry Pullover Hoodie Edition 4 is crafted for individuals who appreciate architectural structure and superior drape. Woven from 100% long-staple combed cotton at 380 GSM, it offers the ideal heft without feeling suffocating. Features double-needle reinforced chain stitching at the shoulders, custom ribbed collar that retains its shape wash after wash, and pre-shrunk bio-wash finishing for supreme softness.","","","taxable","standard","1","52","0","0","0.35","30","25","3","1","","2599","3199","Heavyweight Hoodies","streetwear, 380gsm, oversized, axdoro, heavyweight","","https://images.unsplash.com/photo-1578632767114-114407b4695b?auto=format&fit=crop&w=800&q=80, https://images.unsplash.com/photo-1529139574466-a303027c1d8b?auto=format&fit=crop&w=800&q=80, https://images.unsplash.com/photo-1515886657613-9f3515b0c78f?auto=format&fit=crop&w=800&q=80","","","","","","","","","0","Size","XS, S, M, L, XL, XXL","1","1","Color","Muted Olive, Slate Grey, Off White","1","1","GSM","380 GSM","1","1"
"186","variable","AX-CG-186","Tactical Relaxed Utility Cargo Pant","1","0","visible","Engineered from signature 280 GSM combed cotton with a structured drop-shoulder drape and durable non-curling collar.","The Tactical Relaxed Utility Cargo Pant is crafted for individuals who appreciate architectural structure and superior drape. Woven from 100% long-staple combed cotton at 280 GSM, it offers the ideal heft without feeling suffocating. Features double-needle reinforced chain stitching at the shoulders, custom ribbed collar that retains its shape wash after wash, and pre-shrunk bio-wash finishing for supreme softness.","","","taxable","standard","1","10","0","0","0.35","30","25","3","1","","1899","2499","Cargos & Utility Pants","streetwear, 280gsm, relaxed, axdoro, heavyweight","","https://images.unsplash.com/photo-1576566588028-4147f3842f27?auto=format&fit=crop&w=800&q=80, https://images.unsplash.com/photo-1503342217505-b0a15ec3261c?auto=format&fit=crop&w=800&q=80, https://images.unsplash.com/photo-1521572267360-ee0c2909d518?auto=format&fit=crop&w=800&q=80","","","","","","","","","0","Size","XS, S, M, L, XL, XXL","1","1","Color","Urban Black, Off White, Sage Green","1","1","GSM","280 GSM","1","1"
"187","variable","AX-CG-187","Wide-Leg Streetwear Heavy Twill Pant","1","1","visible","Engineered from signature 280 GSM combed cotton with a structured drop-shoulder drape and durable non-curling collar.","The Wide-Leg Streetwear Heavy Twill Pant is crafted for individuals who appreciate architectural structure and superior drape. Woven from 100% long-staple combed cotton at 280 GSM, it offers the ideal heft without feeling suffocating. Features double-needle reinforced chain stitching at the shoulders, custom ribbed collar that retains its shape wash after wash, and pre-shrunk bio-wash finishing for supreme softness.","","","taxable","standard","1","23","0","0","0.35","30","25","3","1","","1999","2599","Cargos & Utility Pants","streetwear, 280gsm, relaxed, axdoro, heavyweight","","https://images.unsplash.com/photo-1583743814966-8936f5b7be1a?auto=format&fit=crop&w=800&q=80, https://images.unsplash.com/photo-1556905055-8f358a7a47b2?auto=format&fit=crop&w=800&q=80, https://images.unsplash.com/photo-1624378439575-d8705ad7ae80?auto=format&fit=crop&w=800&q=80","","","","","","","","","0","Size","XS, S, M, L, XL, XXL","1","1","Color","Washed Charcoal, Sage Green, Mocha Brown","1","1","GSM","280 GSM","1","1"
"188","variable","AX-CG-188","Modular Pocket Relaxed Skate Cargo","1","0","visible","Engineered from signature 280 GSM combed cotton with a structured drop-shoulder drape and durable non-curling collar.","The Modular Pocket Relaxed Skate Cargo is crafted for individuals who appreciate architectural structure and superior drape. Woven from 100% long-staple combed cotton at 280 GSM, it offers the ideal heft without feeling suffocating. Features double-needle reinforced chain stitching at the shoulders, custom ribbed collar that retains its shape wash after wash, and pre-shrunk bio-wash finishing for supreme softness.","","","taxable","standard","1","36","0","0","0.35","30","25","3","1","","2099","2699","Cargos & Utility Pants","streetwear, 280gsm, relaxed, axdoro, heavyweight","","https://images.unsplash.com/photo-1509967419530-da38b4704bc6?auto=format&fit=crop&w=800&q=80, https://images.unsplash.com/photo-1618354691373-d851c5c3a990?auto=format&fit=crop&w=800&q=80, https://images.unsplash.com/photo-1562157873-818bc0726f68?auto=format&fit=crop&w=800&q=80","","","","","","","","","0","Size","XS, S, M, L, XL, XXL","1","1","Color","Sand Dune, Mocha Brown, Navy Blue","1","1","GSM","280 GSM","1","1"
"189","variable","AX-CG-189","Obsidian Heavyweight Cotton Jogger","1","0","visible","Engineered from signature 280 GSM combed cotton with a structured drop-shoulder drape and durable non-curling collar.","The Obsidian Heavyweight Cotton Jogger is crafted for individuals who appreciate architectural structure and superior drape. Woven from 100% long-staple combed cotton at 280 GSM, it offers the ideal heft without feeling suffocating. Features double-needle reinforced chain stitching at the shoulders, custom ribbed collar that retains its shape wash after wash, and pre-shrunk bio-wash finishing for supreme softness.","","","taxable","standard","1","49","0","0","0.35","30","25","3","1","","2199","2799","Cargos & Utility Pants","streetwear, 280gsm, relaxed, axdoro, heavyweight","","https://images.unsplash.com/photo-1618354691438-25bc04584c03?auto=format&fit=crop&w=800&q=80, https://images.unsplash.com/photo-1527719327859-c6ce80353573?auto=format&fit=crop&w=800&q=80, https://images.unsplash.com/photo-1578632767115-351597cf2477?auto=format&fit=crop&w=800&q=80","","","","","","","","","0","Size","XS, S, M, L, XL, XXL","1","1","Color","Terracotta, Navy Blue, Slate Grey","1","1","GSM","280 GSM","1","1"
"190","variable","AX-CG-190","Double Knee Reinforced Street Pant","1","0","visible","Engineered from signature 280 GSM combed cotton with a structured drop-shoulder drape and durable non-curling collar.","The Double Knee Reinforced Street Pant is crafted for individuals who appreciate architectural structure and superior drape. Woven from 100% long-staple combed cotton at 280 GSM, it offers the ideal heft without feeling suffocating. Features double-needle reinforced chain stitching at the shoulders, custom ribbed collar that retains its shape wash after wash, and pre-shrunk bio-wash finishing for supreme softness.","","","taxable","standard","1","17","0","0","0.35","30","25","3","1","","2299","2899","Cargos & Utility Pants","streetwear, 280gsm, relaxed, axdoro, heavyweight","","https://images.unsplash.com/photo-1578632767114-114407b4695b?auto=format&fit=crop&w=800&q=80, https://images.unsplash.com/photo-1529139574466-a303027c1d8b?auto=format&fit=crop&w=800&q=80, https://images.unsplash.com/photo-1515886657613-9f3515b0c78f?auto=format&fit=crop&w=800&q=80","","","","","","","","","0","Size","XS, S, M, L, XL, XXL","1","1","Color","Muted Olive, Slate Grey, Off White","1","1","GSM","280 GSM","1","1"
"191","variable","AX-CG-191","Pleated Relaxed Silhouette Chino Cargo","1","0","visible","Engineered from signature 280 GSM combed cotton with a structured drop-shoulder drape and durable non-curling collar.","The Pleated Relaxed Silhouette Chino Cargo is crafted for individuals who appreciate architectural structure and superior drape. Woven from 100% long-staple combed cotton at 280 GSM, it offers the ideal heft without feeling suffocating. Features double-needle reinforced chain stitching at the shoulders, custom ribbed collar that retains its shape wash after wash, and pre-shrunk bio-wash finishing for supreme softness.","","","taxable","standard","1","30","0","0","0.35","30","25","3","1","","1899","2499","Cargos & Utility Pants","streetwear, 280gsm, relaxed, axdoro, heavyweight","","https://images.unsplash.com/photo-1544441893-675973e31985?auto=format&fit=crop&w=800&q=80, https://images.unsplash.com/photo-1489987707025-afc232f7ea0f?auto=format&fit=crop&w=800&q=80, https://images.unsplash.com/photo-1503342394128-c104d54dba01?auto=format&fit=crop&w=800&q=80","","","","","","","","","0","Size","XS, S, M, L, XL, XXL","1","1","Color","Urban Black, Off White, Sage Green","1","1","GSM","280 GSM","1","1"
"192","variable","AX-CG-192","Adjustable Hem Heavy Twill Cargo","1","1","visible","Engineered from signature 280 GSM combed cotton with a structured drop-shoulder drape and durable non-curling collar.","The Adjustable Hem Heavy Twill Cargo is crafted for individuals who appreciate architectural structure and superior drape. Woven from 100% long-staple combed cotton at 280 GSM, it offers the ideal heft without feeling suffocating. Features double-needle reinforced chain stitching at the shoulders, custom ribbed collar that retains its shape wash after wash, and pre-shrunk bio-wash finishing for supreme softness.","","","taxable","standard","1","43","0","0","0.35","30","25","3","1","","1999","2599","Cargos & Utility Pants","streetwear, 280gsm, relaxed, axdoro, heavyweight","","https://images.unsplash.com/photo-1558769132-cb1aea458c5e?auto=format&fit=crop&w=800&q=80, https://images.unsplash.com/photo-1508427953056-b00b8d78ebf5?auto=format&fit=crop&w=800&q=80, https://images.unsplash.com/photo-1576566588028-4147f3842f27?auto=format&fit=crop&w=800&q=80","","","","","","","","","0","Size","XS, S, M, L, XL, XXL","1","1","Color","Washed Charcoal, Sage Green, Mocha Brown","1","1","GSM","280 GSM","1","1"
"193","variable","AX-CG-193","Military Spec Heavy Cotton Utility Pant","1","0","visible","Engineered from signature 280 GSM combed cotton with a structured drop-shoulder drape and durable non-curling collar.","The Military Spec Heavy Cotton Utility Pant is crafted for individuals who appreciate architectural structure and superior drape. Woven from 100% long-staple combed cotton at 280 GSM, it offers the ideal heft without feeling suffocating. Features double-needle reinforced chain stitching at the shoulders, custom ribbed collar that retains its shape wash after wash, and pre-shrunk bio-wash finishing for supreme softness.","","","taxable","standard","1","11","0","0","0.35","30","25","3","1","","2099","2699","Cargos & Utility Pants","streetwear, 280gsm, relaxed, axdoro, heavyweight","","https://images.unsplash.com/photo-1503342217505-b0a15ec3261c?auto=format&fit=crop&w=800&q=80, https://images.unsplash.com/photo-1521572267360-ee0c2909d518?auto=format&fit=crop&w=800&q=80, https://images.unsplash.com/photo-1583743814966-8936f5b7be1a?auto=format&fit=crop&w=800&q=80","","","","","","","","","0","Size","XS, S, M, L, XL, XXL","1","1","Color","Sand Dune, Mocha Brown, Navy Blue","1","1","GSM","280 GSM","1","1"
"194","variable","AX-CG-194","Tactical Relaxed Utility Cargo Pant Edition 2","1","0","visible","Engineered from signature 280 GSM combed cotton with a structured drop-shoulder drape and durable non-curling collar.","The Tactical Relaxed Utility Cargo Pant Edition 2 is crafted for individuals who appreciate architectural structure and superior drape. Woven from 100% long-staple combed cotton at 280 GSM, it offers the ideal heft without feeling suffocating. Features double-needle reinforced chain stitching at the shoulders, custom ribbed collar that retains its shape wash after wash, and pre-shrunk bio-wash finishing for supreme softness.","","","taxable","standard","1","24","0","0","0.35","30","25","3","1","","2199","2799","Cargos & Utility Pants","streetwear, 280gsm, relaxed, axdoro, heavyweight","","https://images.unsplash.com/photo-1556905055-8f358a7a47b2?auto=format&fit=crop&w=800&q=80, https://images.unsplash.com/photo-1624378439575-d8705ad7ae80?auto=format&fit=crop&w=800&q=80, https://images.unsplash.com/photo-1509967419530-da38b4704bc6?auto=format&fit=crop&w=800&q=80","","","","","","","","","0","Size","XS, S, M, L, XL, XXL","1","1","Color","Terracotta, Navy Blue, Slate Grey","1","1","GSM","280 GSM","1","1"
"195","variable","AX-CG-195","Wide-Leg Streetwear Heavy Twill Pant Edition 2","1","0","visible","Engineered from signature 280 GSM combed cotton with a structured drop-shoulder drape and durable non-curling collar.","The Wide-Leg Streetwear Heavy Twill Pant Edition 2 is crafted for individuals who appreciate architectural structure and superior drape. Woven from 100% long-staple combed cotton at 280 GSM, it offers the ideal heft without feeling suffocating. Features double-needle reinforced chain stitching at the shoulders, custom ribbed collar that retains its shape wash after wash, and pre-shrunk bio-wash finishing for supreme softness.","","","taxable","standard","1","37","0","0","0.35","30","25","3","1","","2299","2899","Cargos & Utility Pants","streetwear, 280gsm, relaxed, axdoro, heavyweight","","https://images.unsplash.com/photo-1618354691373-d851c5c3a990?auto=format&fit=crop&w=800&q=80, https://images.unsplash.com/photo-1562157873-818bc0726f68?auto=format&fit=crop&w=800&q=80, https://images.unsplash.com/photo-1618354691438-25bc04584c03?auto=format&fit=crop&w=800&q=80","","","","","","","","","0","Size","XS, S, M, L, XL, XXL","1","1","Color","Muted Olive, Slate Grey, Off White","1","1","GSM","280 GSM","1","1"
"196","variable","AX-CG-196","Modular Pocket Relaxed Skate Cargo Edition 2","1","0","visible","Engineered from signature 280 GSM combed cotton with a structured drop-shoulder drape and durable non-curling collar.","The Modular Pocket Relaxed Skate Cargo Edition 2 is crafted for individuals who appreciate architectural structure and superior drape. Woven from 100% long-staple combed cotton at 280 GSM, it offers the ideal heft without feeling suffocating. Features double-needle reinforced chain stitching at the shoulders, custom ribbed collar that retains its shape wash after wash, and pre-shrunk bio-wash finishing for supreme softness.","","","taxable","standard","1","50","0","0","0.35","30","25","3","1","","1899","2499","Cargos & Utility Pants","streetwear, 280gsm, relaxed, axdoro, heavyweight","","https://images.unsplash.com/photo-1527719327859-c6ce80353573?auto=format&fit=crop&w=800&q=80, https://images.unsplash.com/photo-1578632767115-351597cf2477?auto=format&fit=crop&w=800&q=80, https://images.unsplash.com/photo-1578632767114-114407b4695b?auto=format&fit=crop&w=800&q=80","","","","","","","","","0","Size","XS, S, M, L, XL, XXL","1","1","Color","Urban Black, Off White, Sage Green","1","1","GSM","280 GSM","1","1"
"197","variable","AX-CG-197","Obsidian Heavyweight Cotton Jogger Edition 2","1","1","visible","Engineered from signature 280 GSM combed cotton with a structured drop-shoulder drape and durable non-curling collar.","The Obsidian Heavyweight Cotton Jogger Edition 2 is crafted for individuals who appreciate architectural structure and superior drape. Woven from 100% long-staple combed cotton at 280 GSM, it offers the ideal heft without feeling suffocating. Features double-needle reinforced chain stitching at the shoulders, custom ribbed collar that retains its shape wash after wash, and pre-shrunk bio-wash finishing for supreme softness.","","","taxable","standard","1","18","0","0","0.35","30","25","3","1","","1999","2599","Cargos & Utility Pants","streetwear, 280gsm, relaxed, axdoro, heavyweight","","https://images.unsplash.com/photo-1529139574466-a303027c1d8b?auto=format&fit=crop&w=800&q=80, https://images.unsplash.com/photo-1515886657613-9f3515b0c78f?auto=format&fit=crop&w=800&q=80, https://images.unsplash.com/photo-1544441893-675973e31985?auto=format&fit=crop&w=800&q=80","","","","","","","","","0","Size","XS, S, M, L, XL, XXL","1","1","Color","Washed Charcoal, Sage Green, Mocha Brown","1","1","GSM","280 GSM","1","1"
"198","variable","AX-CG-198","Double Knee Reinforced Street Pant Edition 2","1","0","visible","Engineered from signature 280 GSM combed cotton with a structured drop-shoulder drape and durable non-curling collar.","The Double Knee Reinforced Street Pant Edition 2 is crafted for individuals who appreciate architectural structure and superior drape. Woven from 100% long-staple combed cotton at 280 GSM, it offers the ideal heft without feeling suffocating. Features double-needle reinforced chain stitching at the shoulders, custom ribbed collar that retains its shape wash after wash, and pre-shrunk bio-wash finishing for supreme softness.","","","taxable","standard","1","31","0","0","0.35","30","25","3","1","","2099","2699","Cargos & Utility Pants","streetwear, 280gsm, relaxed, axdoro, heavyweight","","https://images.unsplash.com/photo-1489987707025-afc232f7ea0f?auto=format&fit=crop&w=800&q=80, https://images.unsplash.com/photo-1503342394128-c104d54dba01?auto=format&fit=crop&w=800&q=80, https://images.unsplash.com/photo-1558769132-cb1aea458c5e?auto=format&fit=crop&w=800&q=80","","","","","","","","","0","Size","XS, S, M, L, XL, XXL","1","1","Color","Sand Dune, Mocha Brown, Navy Blue","1","1","GSM","280 GSM","1","1"
